dataset_id	analysis_id	file_id	file	sample_id	submitter_sample_id	icgc_sample_id	aliquot_id	icgc_project_code
EGAD00001002154	EGAZ00001230064	EGAF00001198339	e742995a-b846-44ca-80dd-8baaf8492fda/ff636398f3b6623319f19b69d341066e.bam.bai	EGAN00001403204	8031151	SA506704	a6bebb20-1f4a-4ed6-ab14-7b823c373ff7	PAEN-AU
EGAD00001002154	EGAZ00001230065	EGAF00001196722	241e2ae8-6384-493a-9fc6-ef7fa022a880/analysis.241e2ae8-6384-493a-9fc6-ef7fa022a880.GNOS.xml.gz	EGAN00001403216	8051677	SA515053	587f3647-eeac-4d87-be57-0a2c190974ab	PAEN-AU
EGAD00001002154	EGAZ00001230065	EGAF00001196720	241e2ae8-6384-493a-9fc6-ef7fa022a880/ad42fc6f7534b7c78f94171860c47329.bam	EGAN00001403216	8051677	SA515053	587f3647-eeac-4d87-be57-0a2c190974ab	PAEN-AU
EGAD00001002154	EGAZ00001230065	EGAF00001196721	241e2ae8-6384-493a-9fc6-ef7fa022a880/ad42fc6f7534b7c78f94171860c47329.bam.bai	EGAN00001403216	8051677	SA515053	587f3647-eeac-4d87-be57-0a2c190974ab	PAEN-AU
EGAD00001002154	EGAZ00001230066	EGAF00001198342	1237d078-314d-44f8-bfd9-170986880557/60e68fe38c62f9523127e9f3fbdb05f5.bam.bai	EGAN00001403270	1301N	SA545157	0fe5241f-176c-4146-9c29-bb2523285f62	PAEN-AU
EGAD00001002154	EGAZ00001230066	EGAF00001198341	1237d078-314d-44f8-bfd9-170986880557/60e68fe38c62f9523127e9f3fbdb05f5.bam	EGAN00001403270	1301N	SA545157	0fe5241f-176c-4146-9c29-bb2523285f62	PAEN-AU
EGAD00001002154	EGAZ00001230066	EGAF00001198343	1237d078-314d-44f8-bfd9-170986880557/analysis.1237d078-314d-44f8-bfd9-170986880557.GNOS.xml.gz	EGAN00001403270	1301N	SA545157	0fe5241f-176c-4146-9c29-bb2523285f62	PAEN-AU
EGAD00001002154	EGAZ00001230067	EGAF00001196725	13a6240a-31bf-41e7-abdb-a2f9af7228dd/analysis.13a6240a-31bf-41e7-abdb-a2f9af7228dd.GNOS.xml.gz	EGAN00001403273	1304T	SA542650	b8068cbb-4523-4ac9-ab17-edd4eb0e2975	PAEN-AU
EGAD00001002154	EGAZ00001230067	EGAF00001196724	13a6240a-31bf-41e7-abdb-a2f9af7228dd/fc518e1cb352c61d83643c916d8e7dd6.bam.bai	EGAN00001403273	1304T	SA542650	b8068cbb-4523-4ac9-ab17-edd4eb0e2975	PAEN-AU
EGAD00001002154	EGAZ00001230067	EGAF00001196723	13a6240a-31bf-41e7-abdb-a2f9af7228dd/fc518e1cb352c61d83643c916d8e7dd6.bam	EGAN00001403273	1304T	SA542650	b8068cbb-4523-4ac9-ab17-edd4eb0e2975	PAEN-AU
EGAD00001002154	EGAZ00001230068	EGAF00001198344	fe56cad8-3ab2-472a-88cd-4f04d8fafed3/56ac5bfbeeaa3bf4ff147e84f5cb6505.bam	EGAN00001403196	8051669	SA506678	0ad93d8c-ab4d-4c90-9d91-5dd2fb34232e	PAEN-AU
